id,name,host_id,host_name,host_is_superhost,host_total_listings_count,host_identity_verified,neighbourhood_cleansed,room_type,accommodates,beds,price,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,number_of_reviews,review_scores_rating
6718514,Home in Singapore · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,34707865,Stteven,False,3,False,Serangoon,Private room,2,1,90.0,96.0,1125.0,False,74,4.88
6831622,Rental unit in Singapore · ★4.65 · 1 bedroom · 1 bed · 1.5 baths,437092,Aloysius,False,3,True,Queenstown,Entire home/apt,3,1,NaN,92.0,365.0,False,23,4.65
6837947,Rental unit in Singapore · 3 bedrooms · 3 beds · 2 baths,35833085,Benedict,False,1,False,Hougang,Entire home/apt,8,3,2300.0,365.0,730.0,False,0,NaN
6959265,Home in Singapore · 1 bedroom · 1 bed · 1 bath,11463785,Dianne,True,9,True,Ang Mo Kio,Private room,1,1,46.0,92.0,500.0,True,0,NaN
7117201,Condo in Singapore · Studio · 1 bed · 1 bath,37284901,Niti,False,2,False,Kallang,Entire home/apt,2,1,200.0,92.0,365.0,False,0,NaN
7156419,Condo in Singapore · ★4.79 · 1 bedroom · 1 bed · 1 bath,21763604,Purple,False,1,True,Downtown Core,Entire home/apt,2,1,158.0,92.0,1125.0,True,14,4.79
7162659,Condo in Singapore · ★4.50 · 2 bedrooms · 3 beds · 3 baths,37512810,Sean,False,2,True,Queenstown,Entire home/apt,6,3,180.0,93.0,1125.0,True,8,4.5
7227489,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,1119168,Sunny,False,2,False,Tanglin,Private room,2,1,200.0,92.0,1125.0,False,0,NaN
7250709,Rental unit in Queensway/Alexandra · ★4.60 · 5 bedrooms · 5 beds · 3 shared baths,34649530,Prim,False,6,True,Queenstown,Private room,2,5,59.0,92.0,365.0,True,5,4.6
7296138,Rental unit in Singapore · ★4.96 · 1 bedroom · 1 bed · 1 private bath,31583707,Catherine,False,2,True,Geylang,Private room,2,1,70.0,92.0,1125.0,True,26,4.96
7321238,Home in Singapore · ★4.94 · 1 bedroom · 1 bed · 1 private bath,12083856,Wendy,NaN,4,True,Jurong West,Private room,2,1,58.0,93.0,900.0,True,34,4.94
7398096,Condo in Singapore · ★4.23 · 1 bedroom · 1 bed · 1 bath,38761662,Isolda,False,1,True,Bedok,Private room,1,1,90.0,92.0,120.0,True,22,4.23
7441844,Condo in Singapore · ★4.60 · 1 bedroom · 1 bed · 1 private bath,27072426,WorldQ,False,8,True,Sengkang,Private room,2,1,NaN,900.0,1125.0,False,5,4.6
7466596,Loft in Singapore · Studio · 1 bed · 1 bath,11463785,Dianne,True,9,True,Kallang,Entire home/apt,2,1,105.0,92.0,356.0,True,0,NaN
7641522,Bed and breakfast in Singapore · ★4.33 · 1 bedroom · 2 beds · 8 baths,8773916,Superb Hostel,False,9,False,Rochor,Private room,3,2,90.0,92.0,1125.0,False,3,4.33
7653937,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,2413412,Kaurus,False,182,True,Kallang,Private room,1,1,59.0,92.0,1125.0,True,1,5.0
7666349,Place to stay in Singapore · ★4.43 · 2 bedrooms · 2 beds · 1 bath,40248541,Gopal,False,6,False,Yishun,Private room,2,2,188.0,92.0,1125.0,False,7,4.43
7667016,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,8948251,Joey,False,126,True,Kallang,Private room,1,1,59.0,92.0,365.0,True,2,4.5
7720994,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,11463785,Dianne,True,9,True,Kallang,Entire home/apt,2,1,95.0,92.0,356.0,True,2,5.0
7765392,Rental unit in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 private bath,11324694,Rainer,True,5,True,Kallang,Private room,1,1,85.0,92.0,1125.0,True,16,5.0
7769781,Home in Singapore · ★4.62 · 1 bedroom · 2 beds · 1.5 baths,40868086,Tilak,False,6,True,Bukit Merah,Private room,1,2,125.0,1.0,186.0,True,29,4.62
7776711,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,34649530,Prim,False,6,True,Queenstown,Private room,1,1,37.0,92.0,730.0,True,0,NaN
7905972,Townhouse in Singapore · ★4.25 · 1 bedroom · 2 beds · 1 shared bath,12422759,Christine,False,1,True,Marine Parade,Private room,3,2,88.0,92.0,1125.0,True,4,4.25
7946472,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,8948251,Joey,False,126,True,Kallang,Private room,1,1,49.0,92.0,1125.0,True,1,5.0
7994039,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,8948251,Joey,False,126,True,Kallang,Private room,1,1,50.0,92.0,365.0,True,2,4.5
8004063,Rental unit in Singapore · ★4.25 · 1 bedroom · 1 bed · 3 shared baths,2413412,Kaurus,False,182,True,Kallang,Private room,1,1,49.0,92.0,1125.0,True,8,4.25
8007663,Rental unit in Singapore · ★4.33 · 1 bedroom · 1 bed · 3 shared baths,2413412,Kaurus,False,182,True,Kallang,Private room,1,1,47.0,92.0,1125.0,True,3,4.33
8017511,Home in Singapore · ★4.39 · 3 bedrooms · 5 beds · 1.5 baths,22595027,Tiffany,False,4,True,Bedok,Entire home/apt,7,5,200.0,92.0,1125.0,True,33,4.39
8038199,Aparthotel in Singapore · ★4.67 · 1 bedroom · 1 bed · 1 bath,23336011,Heritage,True,63,True,Downtown Core,Entire home/apt,2,1,179.0,4.7,89.0,True,198,4.67
8061522,Condo in Singapore · ★4.45 · 3 bedrooms · 3 beds · 2.5 baths,8715875,Kelvin,False,2,False,Tanglin,Entire home/apt,6,3,220.0,92.0,1125.0,True,20,4.45
8087076,Rental unit in Singapore · ★New · 1 bedroom · 1 bed · 1.5 baths,7638976,Elin,False,2,True,Downtown Core,Entire home/apt,2,1,160.0,92.0,365.0,True,0,NaN
8111502,Home in Singapore · ★4.38 · 1 bedroom · 1 bed · 1 private bath,24496358,Katherine,True,42,True,Bedok,Private room,3,1,130.0,92.0,1125.0,True,8,4.38
8111607,Home in Singapore · 1 bedroom · 1 bed · 1 private bath,24496358,Katherine,True,42,True,Bedok,Private room,3,1,130.0,92.0,1125.0,True,1,5.0
8113569,Home in Singapore · ★4.40 · 1 bedroom · 1 bed · 1 private bath,24496358,Katherine,True,42,True,Bedok,Private room,1,1,107.0,92.0,1125.0,True,5,4.4
8113712,Home in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 private bath,24496358,Katherine,True,42,True,Bedok,Private room,3,1,117.0,92.0,1125.0,True,7,5.0
8113821,Home in Singapore · ★4.83 · 1 bedroom · 1 bed · 1 private bath,24496358,Katherine,True,42,True,Bedok,Private room,3,1,117.0,92.0,1125.0,True,6,4.83
8113893,Home in Singapore · ★4.89 · 1 bedroom · 1 bed · 1 private bath,24496358,Katherine,True,42,True,Bedok,Private room,3,1,117.0,92.0,1125.0,True,9,4.89
8113936,Home in Singapore · ★4.50 · 1 bedroom · 1 bed · 1 private bath,24496358,Katherine,True,42,True,Bedok,Private room,3,1,117.0,92.0,1125.0,True,8,4.5
8114003,Home in Singapore · ★4.53 · 1 bedroom · 1 bed · 1 private bath,24496358,Katherine,True,42,True,Bedok,Private room,3,1,117.0,92.0,1125.0,True,15,4.53
8180346,Home in Singapore · ★4.83 · 2 bedrooms · 1 bed · 1 private bath,30080617,Eddie,False,8,True,Tampines,Private room,2,1,55.0,92.0,1124.0,True,203,4.83
8195397,Hostel in Singapore · ★4.09 · 1 bedroom · 1 bed,43228625,Gfourstation,False,20,True,Rochor,Shared room,1,1,28.0,92.0,1125.0,True,131,4.09
8196180,Hostel in Singapore · ★4.12 · 1 bedroom · 1 bed,43228625,Gfourstation,False,20,True,Rochor,Shared room,1,1,33.0,92.0,1125.0,True,25,4.12
8196359,Hostel in Singapore · ★3.33 · 1 bedroom · 1 bed · 0 shared baths,43228625,Gfourstation,False,20,True,Rochor,Shared room,1,1,33.0,92.0,365.0,True,3,3.33
8196417,Rental unit in Singapore · ★4.30 · 1 bedroom · 1 bed,43228625,Gfourstation,False,20,True,Rochor,Shared room,1,1,30.0,92.0,1125.0,True,40,4.3
8200542,Condo in Singapore · ★4.45 · 3 bedrooms · 4 beds · 2 baths,41672668,Michael,False,1,True,Geylang,Entire home/apt,5,4,225.0,92.0,365.0,True,188,4.45
8212422,Rental unit in Singapore · ★4.0 · 1 bedroom · 4 beds,43228625,Gfourstation,False,20,True,Rochor,Shared room,4,4,130.0,92.0,1125.0,True,30,4.0
8256942,Bungalow in Singapore · ★4.0 · 1 bedroom · 1 bed · 1 private bath,28809566,Property,False,16,True,Sembawang,Private room,2,1,105.0,92.0,92.0,True,6,4.0
8264717,Condo in Singapore · ★4.88 · 3 bedrooms · 3 beds · 3 baths,42563687,Kathleen,False,1,True,Tampines,Entire home/apt,6,3,200.0,100.0,1125.0,True,148,4.88
8277151,Serviced apartment in Orchard  · ★4.71 · Studio · 3 beds · 1 bath,7210103,Thanksgivings,False,55,True,River Valley,Entire home/apt,5,3,255.0,6.0,1125.0,True,332,4.71
8343880,Rental unit in Singapore · ★3.67 · 1 bedroom · 1 bed,43228625,Gfourstation,False,20,True,Rochor,Shared room,1,1,33.0,92.0,1125.0,True,6,3.67
8345350,Rental unit in Singapore · ★4.09 · 1 bedroom · 8 beds,43228625,Gfourstation,False,20,True,Rochor,Shared room,1,8,28.0,92.0,1125.0,True,80,4.09
8345921,Rental unit in Singapore · ★3.63 · 1 bedroom · 1 bed,43228625,Gfourstation,False,20,True,Rochor,Shared room,1,1,36.0,92.0,1125.0,True,8,3.63
8355592,Rental unit in Singapore · ★4.0 · 1 bedroom · 1 bed,43228625,Gfourstation,False,20,True,Rochor,Shared room,1,1,30.0,92.0,1125.0,True,13,4.0
8380826,Rental unit in Singapore · 1 bedroom · 1 bed · 2 baths,44165891,Vikneswaran,False,2,True,Jurong West,Private room,1,1,27.0,183.0,1125.0,True,1,5.0
8445747,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,2413412,Kaurus,False,182,True,Kallang,Private room,1,1,59.0,92.0,1125.0,True,1,5.0
8492009,Condo in Singapore · 1 bedroom · 1 bed · 1 bath,40345484,Ine,True,9,True,Newton,Private room,2,1,120.0,92.0,1125.0,False,0,NaN
8508225,Condo in Singapore · ★4.85 · 1 bedroom · 1 bed · 1 bath,4604183,Swaminathan,False,6,True,Downtown Core,Entire home/apt,3,1,265.0,92.0,1125.0,True,33,4.85
8522750,Rental unit in Singapore · 1 bedroom · 2 beds · 1 bath,44820563,Lorraine,False,2,False,Serangoon,Private room,2,2,60.0,180.0,360.0,False,0,NaN
8571567,Rental unit in Singapore · 1 bedroom · 1 bed · 0 shared baths,45112161,Jian Hao,False,4,False,Tampines,Shared room,1,1,119.0,92.0,1125.0,False,0,NaN
8577081,Rental unit in Singapore · 1 bedroom · 2 beds · 1 bath,27680847,Ser,False,1,False,Novena,Private room,2,2,90.0,120.0,1125.0,False,0,NaN
8705956,Rental unit in Singapore · ★4.20 · Studio · 1 bed · 1 bath,45661681,Betty,False,11,True,Downtown Core,Entire home/apt,3,1,211.0,92.0,1125.0,True,10,4.2
8721639,Condo in Singapore · ★4.75 · 2 bedrooms · 2 beds · 2 baths,45661681,Betty,False,11,True,Downtown Core,Entire home/apt,6,2,461.0,92.0,1125.0,True,20,4.75
8727077,Home in Singapore · 1 bedroom · 2 beds · 1 shared bath,45798265,Kuldip,False,1,True,Ang Mo Kio,Private room,2,2,265.0,92.0,1125.0,False,0,NaN
8800763,Townhouse in Singapore · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,46116154,Joyce,False,4,True,Marine Parade,Private room,2,1,NaN,92.0,180.0,False,214,4.84
8890247,Townhouse in Singapore · ★4.51 · 1 bedroom · 4 beds · 1 shared bath,46515276,Ark,False,14,True,Kallang,Private room,4,4,85.0,365.0,1125.0,True,45,4.51
8897560,Hostel in Singapore · ★4.22 · 1 bedroom · 16 beds · 6 baths,46545593,Meadows,False,22,True,Kallang,Hotel room,16,16,24.0,92.0,1125.0,True,37,4.22
8914905,Bed and breakfast in Singapore · ★4.75 · 1 bedroom · 7 beds · Shared half-bath,8881470,Wink,False,5,True,Outram,Hotel room,7,7,466.0,1.0,34.8,True,4,4.75
8957363,Place to stay in Singapore · 3 bedrooms · 5 beds · 2 baths,46815723,Jj,False,2,False,Bukit Batok,Entire home/apt,6,5,80.0,366.0,1125.0,False,0,NaN
9016784,Rental unit in Singapore · ★3.88 · 1 bedroom · 2 beds · 1 private bath,45661681,Betty,False,11,True,Novena,Private room,3,2,127.0,92.0,1125.0,True,8,3.88
9054629,Hostel in Singapore · ★4.17 · 1 bedroom · 1 bed · 4 shared baths,46052159,BEAT. Capsule Hostel,False,5,False,Downtown Core,Shared room,1,1,51.0,92.0,1125.0,False,23,4.17
9054941,Hostel in Singapore · 1 bedroom · 2 beds · 4 shared baths,46052159,BEAT. Capsule Hostel,False,5,False,Singapore River,Shared room,2,2,103.0,92.0,1125.0,False,2,4.0
9055103,Hostel in Singapore · ★4.50 · 1 bedroom · 1 bed · 4 shared baths,46052159,BEAT. Capsule Hostel,False,5,False,Downtown Core,Shared room,2,1,79.0,92.0,1125.0,False,24,4.5
9105592,Rental unit in Singapore · 1 bedroom · 2 beds · 1 shared bath,39205735,Joycelyn,False,1,False,Yishun,Private room,2,2,80.0,92.0,1125.0,False,0,NaN
9116730,Hostel in Singapore · ★4.57 · 1 bedroom · 1 bed · 5 shared baths,12067440,Peggy,False,25,True,Kallang,Private room,1,1,105.0,1.0,180.0,True,82,4.57
9143024,Hostel in Singapore · ★4.03 · 1 bedroom · 2 beds · 8 baths,46545593,Meadows,False,22,True,Kallang,Hotel room,16,2,47.0,92.0,1125.0,True,34,4.03
9207480,Home in Singapore · 1 bedroom · 2 beds · 1 shared bath,47888110,Derrick,False,2,False,Toa Payoh,Shared room,2,2,56.0,92.0,265.0,False,0,NaN
9216943,Home in Singapore · ★4.76 · 1 bedroom · 1 bed · 1 private bath,47682311,Apple,False,5,True,Bukit Batok,Private room,1,1,259.0,92.0,1125.0,True,25,4.76
9268058,Townhouse in Singapore · ★4.44 · 1 bedroom · 5 beds · 0 baths,46515276,Ark,False,14,True,Kallang,Private room,5,5,105.0,365.0,1125.0,True,34,4.44
9268500,Townhouse in Singapore · ★4.0 · 1 bedroom · 6 beds · 0 baths,46515276,Ark,False,14,True,Kallang,Private room,6,6,125.0,92.0,1125.0,True,8,4.0
9268680,Townhouse in Singapore · ★4.60 · 1 bedroom · 7 beds · 0 baths,46515276,Ark,False,14,True,Kallang,Private room,7,7,145.0,92.0,1125.0,True,15,4.6
9269260,Townhouse in Singapore · ★4.67 · 1 bedroom · 8 beds · 0 baths,46515276,Ark,False,14,True,Kallang,Private room,8,8,165.0,92.0,1125.0,True,9,4.67
9269637,Townhouse in Singapore · 1 bedroom · 8 beds · 1 bath,46515276,Ark,False,14,True,Kallang,Private room,8,8,200.0,92.0,1125.0,True,1,4.0
9269848,Townhouse in Singapore · ★4.50 · 1 bedroom · 7 beds · 1 bath,46515276,Ark,False,14,True,Kallang,Private room,7,7,165.0,92.0,1125.0,True,4,4.5
9269981,Townhouse in Singapore · ★4.71 · 1 bedroom · 16 beds · 8 baths,46515276,Ark,False,14,True,Kallang,Private room,16,16,300.0,92.0,1125.0,True,7,4.71
9281075,Rental unit in Singapore · ★4.87 · 1 bedroom · 1 bed · 1 bath,48196619,Jialin,False,1,True,Jurong West,Private room,1,1,50.0,180.0,1125.0,True,30,4.87
9282668,Rental unit in Singapore · 2 bedrooms · 1 bed · 1 private bath,35065351,Perfect,False,5,False,Sembawang,Private room,2,1,131.0,92.0,100.0,False,0,NaN
9283072,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,35065351,Perfect,False,5,False,Sembawang,Private room,2,1,131.0,92.0,100.0,False,1,1.0
9320962,Condo in Bedok · ★4.75 · 2 bedrooms · 2 beds · 2.5 baths,25151260,Antonio,False,1,True,Bedok,Private room,1,2,53.0,92.0,1125.0,True,95,4.75
9351647,Guesthouse in Singapore · ★4.38 · 1 bedroom · 1 bed · 1 shared bath,47682311,Apple,False,5,True,Bukit Batok,Private room,1,1,88.0,92.0,1125.0,True,8,4.38
9397355,Rental unit in Singapore · 1 bedroom · 1 bed · 2 shared baths,8948251,Joey,False,126,True,Outram,Private room,1,1,69.0,92.0,1125.0,True,0,NaN
9398808,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,45955773,Jye,False,4,True,Bukit Merah,Entire home/apt,2,1,300.0,92.0,1125.0,True,0,NaN
9417635,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,39525377,Rathnah,False,1,True,Woodlands,Private room,1,1,19.0,180.0,1125.0,True,0,NaN
9464059,Townhouse in Singapore · ★4.32 · 1 bedroom · 1 bed · 1 private bath,47866620,Nanda,False,10,True,Kallang,Private room,2,1,48.0,92.0,1125.0,True,109,4.32
9476931,Rental unit in Singapore · ★4.21 · 1 bedroom · 1 bed · 1 bath,4019759,Catherine,False,1,True,Hougang,Entire home/apt,2,1,85.0,117.0,117.0,True,19,4.21
9480279,Rental unit in Singapore · 3 bedrooms · 3 beds · 3 baths,49139350,Aaron,False,1,False,Geylang,Entire home/apt,6,3,178.0,190.0,1125.0,False,0,NaN
9532788,Condo in Singapore · ★4.70 · 1 bedroom · 2 shared baths,49380207,Ong,False,11,True,Outram,Private room,1,NaN,88.0,92.0,365.0,True,206,4.7
9584573,Condo in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 private bath,4189855,Thiam Khai,False,1,True,Punggol,Private room,1,1,NaN,92.0,1125.0,False,12,5.0
9635192,Rental unit in Singapore · ★4.64 · 1 bedroom · 3 shared baths,49380207,Ong,False,11,True,Outram,Private room,1,NaN,58.0,92.0,1125.0,True,188,4.64
9637478,Hostel in Singapore · ★4.20 · 1 bedroom · 1 bed · 4 shared baths,46052159,BEAT. Capsule Hostel,False,5,False,Downtown Core,Shared room,2,1,NaN,92.0,1125.0,False,5,4.2
9683612,Rental unit in Singapore · ★4.15 · 1 bedroom · 4 beds,43228625,Gfourstation,False,20,True,Rochor,Shared room,1,4,29.0,92.0,1125.0,True,13,4.15
9746208,Rental unit in Singapore · ★4.77 · 1 bedroom · 1 bed · 2 shared baths,49380207,Ong,False,11,True,Outram,Private room,1,1,88.0,92.0,365.0,True,157,4.77
9857050,Rental unit in Singapore · 2 bedrooms · 2 beds · 2 baths,31583707,Catherine,False,2,True,Geylang,Entire home/apt,4,2,220.0,92.0,1125.0,True,2,5.0
9875315,Rental unit in SINGAPORE · 1 bedroom · 1 bed · 1 bath,35065351,Perfect,False,5,False,Sembawang,Private room,1,1,199.0,92.0,1125.0,False,0,NaN
9887900,Condo in Singapore · ★4.77 · 2 bedrooms · 2 beds · 2 baths,28895367,Esther Ying,False,1,True,Sengkang,Entire home/apt,4,2,140.0,92.0,1125.0,True,13,4.77
9910891,Hostel in Singapore · ★4.74 · 1 bedroom · 28 beds · 7 shared baths,50960671,Justin,False,12,True,Singapore River,Shared room,16,28,53.0,92.0,365.0,True,36,4.74
9928008,Vacation home in Singapore · ★4.89 · 2 bedrooms · 1 bed · 1 bath,41234655,Tim,False,3,True,Bedok,Entire home/apt,2,1,123.0,92.0,365.0,True,92,4.89
9932692,Condo in Singapore · ★4.17 · 1 bedroom · 1 bed · 1 bath,47526026,Yusheng,False,1,True,Mandai,Private room,2,1,45.0,92.0,1125.0,False,12,4.17
9942594,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,34649530,Prim,False,6,True,Queenstown,Private room,1,1,75.0,177.5,365.0,True,0,NaN
9981003,Rental unit in Singapore · 3 bedrooms · 3 beds · 2 baths,51287592,Crystal,False,1,True,Serangoon,Entire home/apt,6,3,250.0,92.0,1125.0,False,0,NaN
9986864,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,51312096,Christian,False,1,True,Marine Parade,Private room,2,1,150.0,92.0,1125.0,True,2,4.0
10001615,Hostel in Singapore · ★4.65 · 1 bedroom · 4 beds · 7 shared baths,50960671,Justin,False,12,True,Singapore River,Shared room,16,4,56.0,92.0,365.0,True,43,4.65
10020525,Hostel in Singapore · ★4.13 · 1 bedroom · 16 beds · 6 baths,46545593,Meadows,False,22,True,Kallang,Hotel room,16,16,24.0,92.0,1125.0,True,15,4.13
10020690,Hostel in Singapore · ★4.21 · 1 bedroom · 2 beds · 8 baths,46545593,Meadows,False,22,True,Kallang,Hotel room,16,2,47.0,92.0,1125.0,True,24,4.21
10021140,Hostel in Singapore · ★4.0 · 1 bedroom · 16 beds · 8 shared baths,46545593,Meadows,False,22,True,Kallang,Shared room,16,16,47.0,92.0,1125.0,True,7,4.0
10021610,Hostel in Singapore · ★4.18 · 1 bedroom · 16 beds · 6 shared baths,46545593,Meadows,False,22,True,Kallang,Shared room,16,16,24.0,92.0,1125.0,True,33,4.18
10023519,Hostel in Singapore · ★4.18 · 1 bedroom · 16 beds · 6 baths,46545593,Meadows,False,22,True,Kallang,Hotel room,16,16,24.0,92.0,1125.0,True,28,4.18
10027442,Hostel in Singapore · ★4.27 · 1 bedroom · 16 beds · 6 baths,46545593,Meadows,False,22,True,Kallang,Hotel room,16,16,24.0,92.0,1125.0,True,30,4.27
10030323,Hostel in Singapore · ★4.09 · 1 bedroom · 16 beds · 6 shared baths,46545593,Meadows,False,22,True,Kallang,Shared room,16,16,24.0,92.0,1125.0,True,67,4.09
10032227,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,51503267,Gloria,False,4,True,Singapore River,Entire home/apt,2,1,200.0,180.0,730.0,True,2,3.5
10040456,Hostel in Singapore · ★4.0 · 1 bedroom · 16 beds · 6 shared baths,46545593,Meadows,False,22,True,Kallang,Shared room,16,16,24.0,92.0,1125.0,True,7,4.0
10040969,Hostel in Singapore · ★4.12 · 1 bedroom · 16 beds · 6 baths,46545593,Meadows,False,22,True,Kallang,Hotel room,16,16,47.0,92.0,1125.0,True,59,4.12
10041012,Hostel in Singapore · ★4.21 · 1 bedroom · 16 beds · 6 baths,46545593,Meadows,False,22,True,Kallang,Hotel room,16,16,42.0,92.0,1125.0,True,34,4.21
10126030,Rental unit in Singapore · ★4.0 · 1 bedroom · 4 beds · Shared half-bath,43228625,Gfourstation,False,20,True,Serangoon,Shared room,4,4,130.0,92.0,365.0,True,6,4.0
